docID	semanticType	characterSpan
essay267	hypothetical_instance	1291:1372
essay267	hypothetical_instance	1381:1420
essay267	real_example	1422:1538
essay267	fact	1036:1168
essay267	value	1549:1591
essay267	real_example	1593:1731
essay268	policy	2219:2325
essay268	value	2123:2205
essay268	policy	374:515
essay268	value	535:684
essay268	real_example	699:820
essay268	real_example	822:937
essay268	real_example	951:996
essay268	common_ground	998:1231
essay268	policy	1300:1387
essay268	common_ground	1246:1298
essay268	common_ground	1397:1454
essay268	common_ground	1469:1579
essay268	common_ground	1589:1708
essay268	hypothetical_instance	1781:1926
essay268	real_example	1940:2105
essay268	value	1719:1779
essay269	value	465:529
essay269	common_ground	393:463
essay269	hypothetical_instance	531:875
essay269	hypothetical_instance	1037:1321
essay269	common_ground	889:1035
essay269	value	1337:1371
essay269	value	2298:2415
essay269	value	1392:1513
essay269	hypothetical_instance	1515:1624
essay269	value	1661:1714
essay269	statistics	1716:1894
essay269	statistics	2146:2188
essay269	statistics	2197:2275
essay270	value	284:350
essay270	value	183:277
essay270	value	410:506
essay270	real_example	508:684
essay270	real_example	686:897
essay270	real_example	899:1009
essay270	value	1030:1184
essay270	common_ground	1202:1337
essay270	hypothetical_instance	1339:1496
essay270	hypothetical_instance	1664:1833
essay270	hypothetical_instance	1835:1882
essay270	hypothetical_instance	1561:1648
essay270	fact	1987:2042
essay270	common_ground	1910:1979
essay270	common_ground	2058:2105
essay270	common_ground	2112:2209
essay270	common_ground	2211:2346
essay270	hypothetical_instance	2371:2432
essay270	common_ground	2434:2470
essay270	hypothetical_instance	2476:2614
essay270	value	2699:2801
essay270	fact	2616:2694
essay271	value	530:575
essay271	value	618:818
essay271	common_ground	826:880
essay271	hypothetical_instance	891:1007
essay271	value	1084:1156
essay271	common_ground	1163:1273
essay271	common_ground	1275:1464
essay271	common_ground	1551:1672
essay271	hypothetical_instance	1683:1821
essay271	hypothetical_instance	1841:1921
essay271	fact	1492:1544
essay271	value	1985:2064
essay271	value	2076:2216
essay271	value	2224:2356
essay272	value	217:338
essay272	value	137:215
essay272	common_ground	500:597
essay272	common_ground	599:690
essay272	real_example	838:906
essay272	real_example	733:822
essay272	real_example	908:961
essay272	value	406:498
essay272	value	971:1071
essay272	real_example	1086:1178
essay272	hypothetical_instance	1184:1304
essay272	real_example	1312:1363
essay272	value	1568:1643
essay272	value	1365:1407
essay272	common_ground	1416:1464
essay272	common_ground	1474:1538
essay273	value	87:161
essay273	value	163:232
essay273	common_ground	242:322
essay273	value	24:85
essay273	fact	445:698
essay273	statistics	324:443
essay273	common_ground	838:924
essay273	statistics	926:983
essay273	value	988:1082
essay273	statistics	1089:1186
essay273	statistics	700:815
essay273	value	1192:1340
essay273	statistics	1350:1407
essay273	hypothetical_instance	1409:1590
essay273	value	1623:1768
essay273	value	1796:1988
essay274	policy	415:455
essay274	value	1777:1869
essay274	common_ground	530:629
essay274	real_example	645:819
essay274	real_example	830:866
essay274	real_example	868:958
essay274	real_example	986:1039
essay274	value	1073:1160
essay274	common_ground	457:513
essay274	hypothetical_instance	1236:1324
essay274	hypothetical_instance	1332:1369
essay274	real_example	1391:1449
essay274	real_example	1459:1522
essay274	real_example	1524:1593
essay274	real_example	1608:1700
essay274	value	1708:1763
essay274	hypothetical_instance	1162:1234
essay275	policy	374:436
essay275	value	647:730
essay275	testimony	528:642
essay275	real_example	800:877
essay275	real_example	879:952
essay275	real_example	954:1019
essay275	real_example	1021:1076
essay275	real_example	1088:1150
essay275	real_example	1567:1680
essay275	real_example	1682:1769
essay275	real_example	1771:1901
essay275	real_example	1903:2011
essay275	real_example	2013:2109
essay275	fact	1352:1545
essay275	hypothetical_instance	1243:1350
essay275	policy	2143:2204
essay275	value	2220:2335
essay275	fact	2345:2423
essay276	value	1581:1620
essay276	fact	1629:1671
essay276	common_ground	1682:1736
essay276	common_ground	1748:1790
essay276	value	1795:1832
essay276	fact	714:751
essay276	real_example	489:600
essay276	real_example	602:698
essay276	common_ground	386:474
essay276	fact	763:816
essay276	real_example	832:988
essay276	real_example	990:1070
essay276	real_example	1072:1115
essay276	fact	1191:1218
essay276	statistics	1126:1185
essay276	common_ground	1220:1271
essay276	real_example	1286:1443
essay276	real_example	1445:1530
essay277	value	336:408
essay277	hypothetical_instance	476:599
essay277	hypothetical_instance	621:733
essay277	value	748:835
essay277	hypothetical_instance	1099:1234
essay277	value	846:888
essay277	hypothetical_instance	890:992
essay277	common_ground	994:1091
essay277	common_ground	1535:1597
essay277	value	1352:1451
essay277	common_ground	1470:1533
essay277	common_ground	1247:1329
essay277	value	1636:1717
essay277	value	1758:1903
essay278	value	387:451
essay278	policy	1991:2061
essay278	value	2102:2205
essay278	value	932:1000
essay278	real_example	854:917
essay278	real_example	794:841
essay278	real_example	707:792
essay278	common_ground	518:602
essay278	common_ground	621:685
essay278	fact	1467:1529
essay278	common_ground	1010:1114
essay278	common_ground	1140:1212
essay278	common_ground	1219:1309
essay278	common_ground	1326:1461
essay278	value	1541:1620
essay278	hypothetical_instance	1622:1761
essay278	common_ground	1763:1843
essay278	real_example	1864:1949
essay279	fact	370:474
essay279	value	270:321
essay279	value	1690:1757
essay279	value	1766:1829
essay279	value	1831:1908
essay279	common_ground	578:700
essay279	hypothetical_instance	715:851
essay279	fact	490:576
essay279	statistics	961:1098
essay279	common_ground	1100:1176
essay279	statistics	1192:1275
essay279	value	866:959
essay279	statistics	1381:1483
essay279	common_ground	1485:1551
essay279	common_ground	1563:1675
essay279	value	1297:1363
essay280	value	328:369
essay280	value	378:531
essay280	value	1831:1913
essay280	value	1922:2039
essay280	hypothetical_instance	547:677
essay280	hypothetical_instance	695:757
essay280	hypothetical_instance	772:832
essay280	value	845:906
essay280	hypothetical_instance	1292:1347
essay280	value	921:992
essay280	common_ground	994:1064
essay280	real_example	1080:1153
essay280	hypothetical_instance	1168:1235
essay280	hypothetical_instance	1244:1283
essay280	value	1358:1517
essay280	statistics	1535:1618
essay280	common_ground	1633:1720
essay280	common_ground	1732:1814
essay281	policy	352:414
essay281	policy	760:804
essay281	hypothetical_instance	806:861
essay281	hypothetical_instance	874:897
essay281	hypothetical_instance	905:936
essay281	real_example	691:749
essay281	real_example	622:675
essay281	real_example	560:620
essay281	statistics	443:520
essay281	common_ground	1019:1124
essay281	common_ground	1126:1168
essay281	common_ground	1170:1220
essay281	common_ground	1226:1318
essay281	policy	1372:1468
essay281	hypothetical_instance	1470:1527
essay281	common_ground	946:1008
essay281	policy	1788:1844
essay281	common_ground	1859:1943
essay281	hypothetical_instance	1945:2035
essay281	common_ground	1537:1564
essay281	hypothetical_instance	1566:1724
essay281	hypothetical_instance	1726:1780
essay281	policy	2091:2142
essay281	policy	2205:2356
essay282	value	375:478
essay282	real_example	729:769
essay282	real_example	771:837
essay282	real_example	853:885
essay282	value	494:536
essay282	value	895:975
essay282	real_example	1173:1239
essay282	real_example	1241:1298
essay282	real_example	1300:1371
essay282	common_ground	1521:1552
essay282	common_ground	1561:1617
essay282	real_example	1619:1701
essay282	real_example	1703:1737
essay282	fact	1380:1432
essay282	fact	1818:1937
essay282	value	1939:1964
essay282	policy	1966:2066
essay283	value	271:372
essay283	policy	1729:1829
essay283	fact	1838:1895
essay283	fact	1906:1949
essay283	value	1961:2019
essay283	common_ground	529:583
essay283	common_ground	585:686
essay283	fact	688:745
essay283	hypothetical_instance	747:912
essay283	common_ground	439:527
essay283	policy	1258:1321
essay283	common_ground	922:970
essay283	common_ground	972:1054
essay283	common_ground	1056:1135
essay283	common_ground	1148:1176
essay283	common_ground	1178:1224
essay283	common_ground	1226:1250
essay283	policy	1653:1712
essay283	hypothetical_instance	1331:1415
essay283	hypothetical_instance	1417:1456
essay283	hypothetical_instance	1458:1546
essay283	hypothetical_instance	1548:1603
essay283	hypothetical_instance	1605:1640
essay284	hypothetical_instance	396:454
essay284	value	315:387
essay284	hypothetical_instance	456:530
essay284	fact	924:992
essay284	hypothetical_instance	532:573
essay284	hypothetical_instance	575:697
essay284	statistics	712:798
essay284	statistics	800:858
essay284	real_example	860:919
essay284	fact	1138:1258
essay284	hypothetical_instance	1260:1299
essay284	hypothetical_instance	1305:1357
essay284	hypothetical_instance	1359:1466
essay284	common_ground	1481:1547
essay284	common_ground	1552:1623
essay284	common_ground	994:1060
essay284	statistics	1074:1133
essay284	common_ground	1634:1674
essay284	common_ground	1676:1723
essay284	hypothetical_instance	1742:1779
essay284	hypothetical_instance	1789:1824
essay284	policy	1839:1885
essay284	hypothetical_instance	1891:1957
essay284	policy	1996:2098
essay285	value	389:486
essay285	policy	115:155
essay285	hypothetical_instance	157:218
essay285	common_ground	229:373
essay285	common_ground	675:735
essay285	hypothetical_instance	750:820
essay285	hypothetical_instance	822:887
essay285	common_ground	907:974
essay285	value	546:665
essay285	fact	986:1046
essay285	common_ground	1245:1300
essay285	hypothetical_instance	1062:1137
essay285	hypothetical_instance	1139:1243
essay285	common_ground	1375:1450
essay285	common_ground	1452:1519
essay285	hypothetical_instance	1521:1582
essay285	common_ground	1584:1656
essay285	value	1310:1366
essay285	policy	1674:1763
essay285	value	2039:2097
essay285	common_ground	1774:1867
essay285	common_ground	1878:1943
essay285	common_ground	1955:2031
essay286	fact	64:124
essay286	value	1584:1681
essay286	value	1881:1948
essay286	real_example	1691:1734
essay286	real_example	1745:1804
essay286	real_example	1816:1879
essay286	value	126:189
essay286	common_ground	204:327
essay286	real_example	478:555
essay286	hypothetical_instance	557:637
essay286	common_ground	639:684
essay286	hypothetical_instance	686:763
essay286	hypothetical_instance	765:828
essay286	hypothetical_instance	830:873
essay286	value	387:463
essay286	real_example	1193:1236
essay286	fact	885:947
essay286	real_example	963:1064
essay286	real_example	1072:1123
essay286	real_example	1125:1156
essay286	real_example	1167:1191
essay286	real_example	1494:1567
essay286	fact	1246:1300
essay286	real_example	1315:1381
essay286	real_example	1397:1492
essay287	value	376:433
essay287	value	1430:1517
essay287	value	1526:1583
essay287	fact	1594:1676
essay287	value	1678:1766
essay287	hypothetical_instance	610:714
essay287	hypothetical_instance	716:810
essay287	real_example	812:926
essay287	value	493:595
essay287	value	938:1035
essay287	common_ground	1051:1176
essay287	real_example	1178:1249
essay287	real_example	1257:1322
essay287	real_example	1324:1387
essay288	value	1915:1999
essay288	policy	370:446
essay288	fact	454:497
essay288	hypothetical_instance	655:698
essay288	real_example	706:774
essay288	real_example	776:819
essay288	real_example	821:869
essay288	hypothetical_instance	871:954
essay288	real_example	969:1046
essay288	real_example	1048:1098
essay288	value	1106:1173
essay288	policy	546:646
essay288	policy	1507:1576
essay288	common_ground	1486:1505
essay288	real_example	1186:1239
essay288	common_ground	1241:1273
essay288	hypothetical_instance	1288:1473
essay288	statistics	1586:1682
essay288	fact	1821:1864
essay288	hypothetical_instance	1872:1902
essay288	real_example	1733:1819
essay289	policy	423:474
essay289	policy	2085:2138
essay289	value	2147:2187
essay289	value	2365:2426
essay289	value	2199:2237
essay289	hypothetical_instance	2246:2281
essay289	hypothetical_instance	2296:2342
essay289	value	976:1036
essay289	hypothetical_instance	491:563
essay289	common_ground	578:710
essay289	hypothetical_instance	712:819
essay289	hypothetical_instance	835:963
essay289	hypothetical_instance	1462:1552
essay289	hypothetical_instance	1272:1348
essay289	hypothetical_instance	1357:1408
essay289	hypothetical_instance	1410:1453
essay289	hypothetical_instance	1114:1150
essay289	hypothetical_instance	1166:1256
essay289	value	1052:1112
essay289	hypothetical_instance	1729:1833
essay289	hypothetical_instance	1835:1881
essay289	statistics	1896:2035
essay289	value	1563:1624
essay289	hypothetical_instance	1626:1719
essay290	value	321:368
essay290	value	1596:1664
essay290	value	1666:1862
essay290	statistics	798:839
essay290	value	397:486
essay290	common_ground	488:639
essay290	hypothetical_instance	654:780
essay290	value	862:921
essay290	common_ground	923:1013
essay290	common_ground	1031:1098
essay290	common_ground	1114:1238
essay290	value	1283:1487
essay290	common_ground	1489:1552
essay291	policy	1748:1837
essay291	fact	1839:1952
essay291	policy	1954:2041
essay291	common_ground	686:736
essay291	common_ground	738:868
essay291	common_ground	888:998
essay291	common_ground	1014:1113
essay291	policy	568:665
essay291	policy	1621:1702
essay291	common_ground	1314:1359
essay291	common_ground	1361:1505
essay291	common_ground	1507:1613
essay291	statistics	1167:1238
essay291	common_ground	1251:1305
essay292	value	1868:1940
essay292	policy	112:165
essay292	value	172:215
essay292	statistics	407:665
essay292	statistics	667:840
essay292	value	283:405
essay292	value	917:961
essay292	common_ground	851:905
essay292	common_ground	969:1068
essay292	statistics	1070:1158
essay292	common_ground	1169:1258
essay292	statistics	1615:1840
essay292	statistics	1446:1613
essay292	fact	1273:1411
essay293	value	218:244
essay293	value	253:300
essay293	value	413:479
essay293	common_ground	312:400
essay293	statistics	481:594
essay293	statistics	596:696
